﻿COUNTRY,YEAR,SPECIMEN,PATHOGEN,GENDER,ORIGIN,AGEGROUP,ANTIBIOTIC,RESISTANT,INTERMEDIATE,NONSUSCEPTIBLE,SUSCEPTIBLE,UNKNOWN_NO_AST,UNKNOWN_NO_BREAKPOINTS,BATCHID
JPN,2017,BLOOD,KLEPNE,F,HO,45<54,CTX,16,2,0,163,39,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,55<64,CTX,31,2,0,268,101,1,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,65<74,CTX,27,1,0,684,261,16,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,75<84,CTX,70,7,2,1171,392,19,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,85<,CTX,58,0,0,974,394,18,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,<1,CRO,1,0,0,3,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,01<04,CRO,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,05<14,CRO,0,0,0,0,2,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,15<24,CRO,0,0,0,6,2,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,25<34,CRO,0,0,0,20,5,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,35<44,CRO,1,0,0,35,17,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,45<54,CRO,6,0,0,124,47,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,55<64,CRO,11,3,0,407,122,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,65<74,CRO,27,1,0,1058,401,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,75<84,CRO,73,1,0,1594,560,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,85<,CRO,23,1,0,912,366,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,<1,CRO,5,0,0,21,6,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,01<04,CRO,1,0,0,3,7,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,05<14,CRO,3,0,0,8,9,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,15<24,CRO,3,0,0,28,7,2,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,25<34,CRO,3,0,0,26,20,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,35<44,CRO,10,0,0,65,23,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,45<54,CRO,28,1,0,205,72,1,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,55<64,CRO,45,1,0,507,233,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,65<74,CRO,113,4,0,1406,624,3,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,75<84,CRO,143,4,1,1807,757,1,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,85<,CRO,84,2,2,918,326,1,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,<1,CRO,0,0,0,4,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,01<04,CRO,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,05<14,CRO,0,0,0,7,2,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,15<24,CRO,0,0,0,7,3,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,25<34,CRO,0,0,0,7,5,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,35<44,CRO,2,0,0,36,11,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,45<54,CRO,1,0,0,68,18,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,55<64,CRO,7,0,0,176,78,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,65<74,CRO,12,1,1,595,217,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,75<84,CRO,31,1,0,948,370,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,85<,CRO,47,2,0,1101,421,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,<1,CRO,4,0,0,19,12,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,01<04,CRO,1,0,0,5,3,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,05<14,CRO,1,0,0,13,7,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,15<24,CRO,7,1,0,13,6,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,25<34,CRO,3,0,0,36,11,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,35<44,CRO,6,1,0,53,25,1,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,45<54,CRO,13,0,0,147,60,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,55<64,CRO,26,1,0,261,115,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,65<74,CRO,37,0,0,681,271,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,75<84,CRO,69,1,0,1111,475,5,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,85<,CRO,71,2,0,980,390,1,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,<1,CAZ,0,0,0,4,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,01<04,CAZ,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,05<14,CAZ,0,0,0,2,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,15<24,CAZ,0,0,0,8,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,25<34,CAZ,0,0,0,25,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,35<44,CAZ,0,0,0,48,5,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,45<54,CAZ,4,0,0,165,7,1,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,55<64,CAZ,8,3,0,515,8,9,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,65<74,CAZ,22,7,0,1408,36,14,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,75<84,CAZ,47,15,0,2110,36,20,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,85<,CAZ,19,4,0,1244,25,10,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,<1,CAZ,2,0,0,30,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,01<04,CAZ,4,0,0,7,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,05<14,CAZ,3,1,0,16,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,15<24,CAZ,3,0,0,33,4,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,25<34,CAZ,3,0,0,46,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,35<44,CAZ,7,1,0,88,2,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,45<54,CAZ,24,3,0,271,8,1,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,55<64,CAZ,34,5,0,707,31,9,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,65<74,CAZ,88,17,0,1976,46,23,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,75<84,CAZ,102,18,0,2517,56,20,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,85<,CAZ,54,8,0,1202,63,6,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,<1,CAZ,0,0,0,4,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,01<04,CAZ,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,05<14,CAZ,0,0,0,6,3,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,15<24,CAZ,0,0,0,10,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,25<34,CAZ,0,0,0,12,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,35<44,CAZ,1,0,0,45,3,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,45<54,CAZ,1,0,0,82,3,1,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,55<64,CAZ,5,0,0,255,0,1,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,65<74,CAZ,10,1,0,795,11,9,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,75<84,CAZ,20,10,0,1289,26,5,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,85<,CAZ,25,5,0,1495,30,16,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,<1,CAZ,3,0,0,31,1,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,01<04,CAZ,1,1,0,7,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,05<14,CAZ,1,0,0,13,5,2,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,15<24,CAZ,7,1,0,16,3,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,25<34,CAZ,1,0,0,48,1,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,35<44,CAZ,3,1,0,82,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,45<54,CAZ,14,1,0,202,3,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,55<64,CAZ,12,5,0,373,5,8,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,65<74,CAZ,15,7,0,922,35,10,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,75<84,CAZ,52,13,0,1521,60,15,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,85<,CAZ,42,9,0,1338,46,9,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,<1,FEP,0,0,0,5,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,01<04,FEP,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,05<14,FEP,0,0,0,1,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,15<24,FEP,0,0,0,8,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,25<34,FEP,0,0,0,25,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,35<44,FEP,0,0,0,50,3,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,45<54,FEP,5,0,0,156,16,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,55<64,FEP,11,0,0,495,37,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,65<74,FEP,21,5,0,1335,125,1,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,75<84,FEP,42,13,1,1960,212,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,85<,FEP,19,2,1,1159,121,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,<1,FEP,1,1,0,29,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,01<04,FEP,2,0,0,8,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,05<14,FEP,3,0,0,16,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,15<24,FEP,4,0,0,35,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,25<34,FEP,2,0,1,41,5,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,35<44,FEP,4,2,0,79,13,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,45<54,FEP,15,2,0,256,34,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,55<64,FEP,26,2,0,679,79,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,65<74,FEP,71,12,0,1824,243,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,75<84,FEP,92,20,2,2318,279,2,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,85<,FEP,51,11,2,1118,151,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,<1,FEP,0,0,0,4,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,01<04,FEP,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,05<14,FEP,0,0,0,9,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,15<24,FEP,0,0,0,10,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,25<34,FEP,0,0,0,10,2,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,35<44,FEP,1,0,0,45,3,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,45<54,FEP,0,0,0,73,14,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,55<64,FEP,1,1,0,231,28,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,65<74,FEP,11,1,0,738,75,1,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,75<84,FEP,22,4,0,1211,113,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,85<,FEP,33,7,0,1390,141,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,<1,FEP,2,0,0,33,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,01<04,FEP,1,0,0,8,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,05<14,FEP,0,0,0,20,1,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,15<24,FEP,6,0,0,15,6,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,25<34,FEP,0,0,0,44,6,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,35<44,FEP,4,0,0,71,11,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,45<54,FEP,10,2,0,184,24,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,55<64,FEP,22,4,1,342,34,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,65<74,FEP,20,6,0,846,117,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,75<84,FEP,50,10,1,1392,208,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,85<,FEP,42,6,0,1231,165,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,<1,COL,0,0,0,0,5,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,01<04,COL,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,05<14,COL,0,0,0,0,2,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,15<24,COL,0,0,0,0,8,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,25<34,COL,0,0,0,0,24,1,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,35<44,COL,0,0,0,0,51,2,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,45<54,COL,0,0,0,0,173,4,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,55<64,COL,0,0,0,0,538,5,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,65<74,COL,0,0,0,0,1449,38,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,75<84,COL,0,0,0,0,2205,23,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,85<,COL,0,0,0,0,1295,7,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,<1,COL,0,0,0,0,28,4,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,01<04,COL,0,0,0,0,10,1,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,05<14,COL,0,0,0,0,19,1,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,15<24,COL,0,0,0,0,36,4,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,25<34,COL,0,0,0,0,47,2,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,35<44,COL,0,0,0,0,98,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,45<54,COL,0,0,0,0,298,9,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,55<64,COL,0,0,0,0,768,18,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,65<74,COL,0,0,0,0,2124,26,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,75<84,COL,0,0,0,0,2675,38,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,85<,COL,0,0,0,0,1320,13,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,<1,COL,0,0,0,0,4,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,01<04,COL,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,05<14,COL,0,0,0,0,8,1,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,15<24,COL,0,0,0,0,10,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,25<34,COL,0,0,0,0,12,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,35<44,COL,0,0,0,0,43,6,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,45<54,COL,0,0,0,0,87,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,55<64,COL,0,0,0,0,248,13,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,65<74,COL,0,0,0,0,820,6,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,75<84,COL,0,0,0,0,1338,12,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,85<,COL,0,0,0,0,1559,12,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,<1,COL,0,0,0,0,33,2,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,01<04,COL,0,0,0,0,9,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,05<14,COL,0,0,0,0,20,1,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,15<24,COL,0,0,0,0,25,2,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,25<34,COL,0,0,0,0,48,2,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,35<44,COL,0,0,0,0,84,2,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,45<54,COL,0,0,0,0,214,6,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,55<64,COL,0,0,0,0,393,10,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,65<74,COL,0,0,0,0,972,17,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,75<84,COL,0,0,0,0,1637,24,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,85<,COL,0,0,0,0,1425,19,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,<1,LVX,0,0,0,4,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,01<04,LVX,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,05<14,LVX,0,0,0,2,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,15<24,LVX,0,0,0,7,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,25<34,LVX,0,0,0,25,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,35<44,LVX,0,0,0,53,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,45<54,LVX,4,2,0,162,9,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,55<64,LVX,5,3,0,521,14,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,65<74,LVX,18,10,0,1417,42,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,75<84,LVX,33,15,0,2117,63,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,85<,LVX,17,10,0,1237,38,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,<1,LVX,0,0,0,31,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,01<04,LVX,3,0,0,6,2,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,05<14,LVX,0,1,0,18,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,15<24,LVX,1,1,0,38,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,25<34,LVX,0,2,0,42,5,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,35<44,LVX,1,0,0,90,7,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,45<54,LVX,12,7,0,278,10,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,55<64,LVX,21,5,0,738,22,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,65<74,LVX,58,17,1,2005,69,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,75<84,LVX,68,27,0,2549,69,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,85<,LVX,27,19,0,1262,25,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,<1,LVX,0,0,0,4,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,01<04,LVX,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,05<14,LVX,0,0,0,9,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,15<24,LVX,0,0,0,9,1,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,25<34,LVX,0,0,0,12,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,35<44,LVX,0,0,0,49,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,45<54,LVX,2,0,0,83,2,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,55<64,LVX,0,1,0,253,7,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,65<74,LVX,9,6,0,791,20,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,75<84,LVX,17,8,0,1294,31,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,85<,LVX,15,6,0,1517,33,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,<1,LVX,2,1,0,30,2,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,01<04,LVX,1,1,0,7,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,05<14,LVX,1,1,0,18,1,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,15<24,LVX,0,1,0,26,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,25<34,LVX,0,3,0,47,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,35<44,LVX,3,1,0,77,5,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,45<54,LVX,2,1,0,202,15,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,55<64,LVX,16,1,0,375,11,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,65<74,LVX,18,5,0,920,46,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,75<84,LVX,30,15,0,1585,31,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,85<,LVX,17,15,0,1399,13,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,<1,CIP,0,0,0,2,3,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,01<04,CIP,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,05<14,CIP,0,0,0,1,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,15<24,CIP,0,0,0,4,4,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,25<34,CIP,0,0,0,7,18,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,35<44,CIP,0,0,0,36,17,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,45<54,CIP,3,0,0,79,95,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,55<64,CIP,5,3,0,213,322,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,65<74,CIP,11,4,0,694,778,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,75<84,CIP,25,13,0,959,1231,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,85<,CIP,10,6,0,544,742,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,<1,CIP,0,0,0,13,19,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,01<04,CIP,3,0,0,6,2,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,05<14,CIP,1,0,0,12,7,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,15<24,CIP,2,0,0,16,22,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,25<34,CIP,1,1,0,20,27,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,35<44,CIP,1,2,0,37,58,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,45<54,CIP,11,2,0,126,168,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,55<64,CIP,21,1,0,344,420,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,65<74,CIP,39,9,0,975,1127,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,75<84,CIP,46,19,0,1188,1460,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,85<,CIP,23,7,0,580,723,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,<1,CIP,0,0,0,2,2,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,01<04,CIP,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,05<14,CIP,0,0,0,4,5,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,15<24,CIP,0,0,0,4,6,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,25<34,CIP,0,0,0,8,4,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,35<44,CIP,0,0,0,27,22,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,45<54,CIP,1,0,0,34,52,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,55<64,CIP,0,2,0,116,143,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,65<74,CIP,7,3,0,346,470,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,75<84,CIP,14,6,0,546,784,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,85<,CIP,12,6,1,647,905,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,<1,CIP,2,0,0,10,23,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,01<04,CIP,0,0,0,4,5,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,05<14,CIP,1,0,0,10,10,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,15<24,CIP,0,0,0,11,16,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,25<34,CIP,1,0,0,22,27,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,35<44,CIP,4,0,0,46,36,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,45<54,CIP,3,2,0,93,122,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,55<64,CIP,6,4,0,188,205,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,65<74,CIP,16,3,0,445,525,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,75<84,CIP,29,11,0,754,867,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,85<,CIP,18,7,0,644,775,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,<1,J01EE,1,0,0,3,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,01<04,J01EE,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,05<14,J01EE,1,0,0,0,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,15<24,J01EE,1,0,0,6,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,25<34,J01EE,0,0,0,20,5,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,35<44,J01EE,0,0,0,33,20,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,45<54,J01EE,10,0,0,132,33,2,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,55<64,J01EE,24,0,0,414,103,2,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,65<74,J01EE,73,0,0,1067,338,9,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,75<84,J01EE,116,0,0,1655,446,11,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,85<,J01EE,55,0,0,982,253,12,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,<1,J01EE,3,0,0,20,9,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,01<04,J01EE,3,0,0,2,4,2,DS1
