﻿COUNTRY,YEAR,SPECIMEN,PATHOGEN,GENDER,ORIGIN,AGEGROUP,ANTIBIOTIC,RESISTANT,INTERMEDIATE,NONSUSCEPTIBLE,SUSCEPTIBLE,UNKNOWN_NO_AST,UNKNOWN_NO_BREAKPOINTS,BATCHID
JPN,2017,BLOOD,KLEPNE,M,CO,45<54,FEP,4,0,0,145,14,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,55<64,FEP,7,0,0,449,35,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,65<74,FEP,17,5,0,1196,96,1,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,75<84,FEP,38,13,1,1775,166,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,85<,FEP,17,2,1,1028,95,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,<1,FEP,0,1,0,18,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,01<04,FEP,2,0,0,7,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,05<14,FEP,2,0,0,15,2,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,15<24,FEP,1,0,0,27,3,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,25<34,FEP,2,0,1,35,4,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,35<44,FEP,3,2,0,70,12,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,45<54,FEP,12,2,0,224,27,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,55<64,FEP,20,2,0,582,60,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,65<74,FEP,56,10,0,1577,209,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,75<84,FEP,78,18,2,1961,213,2,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,85<,FEP,42,10,2,956,120,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,<1,FEP,0,0,0,4,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,01<04,FEP,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,05<14,FEP,0,0,0,8,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,15<24,FEP,0,0,0,8,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,25<34,FEP,0,0,0,9,2,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,35<44,FEP,0,0,0,40,2,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,45<54,FEP,0,0,0,60,11,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,55<64,FEP,0,1,0,194,23,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,65<74,FEP,7,1,0,644,57,1,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,75<84,FEP,21,4,0,1072,93,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,85<,FEP,24,7,0,1220,114,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,<1,FEP,0,0,0,21,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,01<04,FEP,1,0,0,7,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,05<14,FEP,0,0,0,18,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,15<24,FEP,3,0,0,11,3,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,25<34,FEP,0,0,0,37,6,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,35<44,FEP,4,0,0,57,9,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,45<54,FEP,9,2,0,157,15,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,55<64,FEP,16,4,1,302,25,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,65<74,FEP,18,6,0,724,96,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,75<84,FEP,38,10,0,1195,165,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,85<,FEP,34,6,0,1057,134,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,<1,COL,0,0,0,0,4,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,01<04,COL,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,05<14,COL,0,0,0,0,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,15<24,COL,0,0,0,0,7,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,25<34,COL,0,0,0,0,18,1,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,35<44,COL,0,0,0,0,49,1,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,45<54,COL,0,0,0,0,160,3,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,55<64,COL,0,0,0,0,486,5,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,65<74,COL,0,0,0,0,1280,35,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,75<84,COL,0,0,0,0,1972,21,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,85<,COL,0,0,0,0,1136,7,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,<1,COL,0,0,0,0,17,2,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,01<04,COL,0,0,0,0,8,1,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,05<14,COL,0,0,0,0,18,1,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,15<24,COL,0,0,0,0,27,4,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,25<34,COL,0,0,0,0,40,2,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,35<44,COL,0,0,0,0,87,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,45<54,COL,0,0,0,0,259,6,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,55<64,COL,0,0,0,0,648,16,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,65<74,COL,0,0,0,0,1830,22,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,75<84,COL,0,0,0,0,2245,29,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,85<,COL,0,0,0,0,1120,10,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,<1,COL,0,0,0,0,4,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,01<04,COL,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,05<14,COL,0,0,0,0,7,1,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,15<24,COL,0,0,0,0,8,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,25<34,COL,0,0,0,0,11,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,35<44,COL,0,0,0,0,38,4,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,45<54,COL,0,0,0,0,71,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,55<64,COL,0,0,0,0,210,8,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,65<74,COL,0,0,0,0,705,5,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,75<84,COL,0,0,0,0,1181,9,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,85<,COL,0,0,0,0,1354,11,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,<1,COL,0,0,0,0,20,1,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,01<04,COL,0,0,0,0,8,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,05<14,COL,0,0,0,0,17,1,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,15<24,COL,0,0,0,0,15,2,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,25<34,COL,0,0,0,0,41,2,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,35<44,COL,0,0,0,0,68,2,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,45<54,COL,0,0,0,0,178,5,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,55<64,COL,0,0,0,0,339,9,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,65<74,COL,0,0,0,0,830,14,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,75<84,COL,0,0,0,0,1387,21,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,85<,COL,0,0,0,0,1215,16,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,<1,LVX,0,0,0,3,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,01<04,LVX,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,05<14,LVX,0,0,0,1,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,15<24,LVX,0,0,0,6,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,25<34,LVX,0,0,0,19,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,35<44,LVX,0,0,0,50,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,45<54,LVX,3,2,0,151,7,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,55<64,LVX,4,3,0,468,16,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,65<74,LVX,13,9,0,1259,34,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,75<84,LVX,27,14,0,1901,51,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,85<,LVX,14,9,0,1087,33,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,<1,LVX,0,0,0,19,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,01<04,LVX,2,0,0,6,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,05<14,LVX,0,1,0,17,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,15<24,LVX,1,0,0,28,2,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,25<34,LVX,0,2,0,36,4,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,35<44,LVX,0,0,0,81,6,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,45<54,LVX,8,5,0,243,9,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,55<64,LVX,19,4,0,623,18,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,65<74,LVX,54,17,1,1732,48,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,75<84,LVX,59,24,0,2139,52,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,85<,LVX,21,17,0,1076,16,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,<1,LVX,0,0,0,4,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,01<04,LVX,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,05<14,LVX,0,0,0,8,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,15<24,LVX,0,0,0,7,1,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,25<34,LVX,0,0,0,11,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,35<44,LVX,0,0,0,42,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,45<54,LVX,2,0,0,67,2,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,55<64,LVX,0,1,0,211,6,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,65<74,LVX,7,4,0,680,19,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,75<84,LVX,15,7,0,1141,27,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,85<,LVX,15,4,0,1320,26,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,<1,LVX,0,1,0,20,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,01<04,LVX,1,1,0,6,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,05<14,LVX,1,1,0,15,1,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,15<24,LVX,0,1,0,16,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,25<34,LVX,0,3,0,40,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,35<44,LVX,3,1,0,61,5,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,45<54,LVX,2,0,0,169,12,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,55<64,LVX,13,1,0,322,12,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,65<74,LVX,16,5,0,785,38,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,75<84,LVX,24,12,0,1351,21,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,85<,LVX,16,12,0,1187,16,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,<1,CIP,0,0,0,2,2,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,01<04,CIP,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,05<14,CIP,0,0,0,1,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,15<24,CIP,0,0,0,4,3,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,25<34,CIP,0,0,0,7,12,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,35<44,CIP,0,0,0,33,17,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,45<54,CIP,3,0,0,73,87,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,55<64,CIP,5,3,0,199,284,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,65<74,CIP,9,4,0,646,656,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,75<84,CIP,20,10,0,900,1063,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,85<,CIP,8,4,0,508,623,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,<1,CIP,0,0,0,7,12,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,01<04,CIP,2,0,0,6,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,05<14,CIP,1,0,0,11,7,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,15<24,CIP,2,0,0,14,15,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,25<34,CIP,1,1,0,20,20,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,35<44,CIP,0,2,0,35,50,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,45<54,CIP,7,2,0,113,143,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,55<64,CIP,17,1,0,307,339,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,65<74,CIP,32,9,0,874,937,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,75<84,CIP,40,18,0,1048,1168,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,85<,CIP,17,5,0,505,603,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,<1,CIP,0,0,0,2,2,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,01<04,CIP,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,05<14,CIP,0,0,0,4,4,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,15<24,CIP,0,0,0,4,4,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,25<34,CIP,0,0,0,8,3,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,35<44,CIP,0,0,0,24,18,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,45<54,CIP,1,0,0,29,41,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,55<64,CIP,0,1,0,101,116,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,65<74,CIP,5,3,0,311,391,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,75<84,CIP,12,6,0,505,667,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,85<,CIP,10,6,1,585,763,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,<1,CIP,0,0,0,8,13,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,01<04,CIP,0,0,0,4,4,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,05<14,CIP,1,0,0,8,9,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,15<24,CIP,0,0,0,7,10,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,25<34,CIP,1,0,0,19,23,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,35<44,CIP,4,0,0,40,26,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,45<54,CIP,2,2,0,84,95,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,55<64,CIP,6,4,0,167,171,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,65<74,CIP,15,3,0,402,424,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,75<84,CIP,23,10,0,660,715,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,85<,CIP,17,7,0,569,638,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,<1,J01EE,0,0,0,3,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,01<04,J01EE,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,05<14,J01EE,1,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,15<24,J01EE,1,0,0,5,1,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,25<34,J01EE,0,0,0,14,5,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,35<44,J01EE,0,0,0,31,19,0,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,45<54,J01EE,8,0,0,121,32,2,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,55<64,J01EE,20,0,0,373,97,1,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,65<74,J01EE,57,0,0,941,308,9,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,75<84,J01EE,96,0,0,1462,424,11,DS1
JPN,2017,BLOOD,KLEPNE,M,CO,85<,J01EE,44,0,0,868,220,11,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,<1,J01EE,2,0,0,11,6,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,01<04,J01EE,2,0,0,2,4,1,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,05<14,J01EE,7,0,0,4,7,1,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,15<24,J01EE,3,0,0,16,12,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,25<34,J01EE,6,0,0,20,16,0,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,35<44,J01EE,15,0,0,44,26,2,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,45<54,J01EE,27,0,0,161,75,2,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,55<64,J01EE,55,0,0,433,172,4,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,65<74,J01EE,171,0,0,1187,486,8,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,75<84,J01EE,193,0,0,1542,532,7,DS1
JPN,2017,BLOOD,KLEPNE,M,HO,85<,J01EE,67,0,0,778,276,9,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,<1,J01EE,0,0,0,2,2,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,01<04,J01EE,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,05<14,J01EE,0,0,0,5,3,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,15<24,J01EE,0,0,0,7,1,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,25<34,J01EE,1,0,0,7,3,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,35<44,J01EE,2,0,0,27,13,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,45<54,J01EE,4,0,0,54,13,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,55<64,J01EE,11,0,0,167,40,0,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,65<74,J01EE,32,0,0,522,154,2,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,75<84,J01EE,69,0,0,883,228,10,DS1
JPN,2017,BLOOD,KLEPNE,F,CO,85<,J01EE,56,0,0,1010,288,11,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,<1,J01EE,1,0,0,13,7,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,01<04,J01EE,4,0,0,4,0,0,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,05<14,J01EE,3,0,0,6,8,1,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,15<24,J01EE,5,0,0,6,4,2,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,25<34,J01EE,4,0,0,26,12,1,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,35<44,J01EE,15,0,0,37,16,2,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,45<54,J01EE,27,0,0,108,47,1,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,55<64,J01EE,43,0,0,220,84,1,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,65<74,J01EE,68,0,0,541,228,7,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,75<84,J01EE,99,0,0,973,325,11,DS1
JPN,2017,BLOOD,KLEPNE,F,HO,85<,J01EE,64,0,0,867,296,4,DS1
JPN,2017,BLOOD,ACISPP,M,CO,<1,IPM,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,01<04,IPM,0,0,0,1,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,05<14,IPM,0,0,0,0,1,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,15<24,IPM,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,25<34,IPM,0,0,0,0,1,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,35<44,IPM,0,0,0,1,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,45<54,IPM,0,0,0,4,1,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,55<64,IPM,0,0,0,3,1,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,65<74,IPM,0,0,0,18,14,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,75<84,IPM,0,0,0,16,9,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,85<,IPM,0,0,0,11,9,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,<1,IPM,0,0,0,1,2,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,01<04,IPM,0,0,0,2,3,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,05<14,IPM,0,0,0,0,2,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,15<24,IPM,0,0,0,2,1,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,25<34,IPM,0,0,0,4,3,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,35<44,IPM,0,0,0,9,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,45<54,IPM,0,0,0,13,9,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,55<64,IPM,0,0,0,14,20,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,65<74,IPM,3,0,0,52,59,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,75<84,IPM,2,0,0,79,59,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,85<,IPM,1,0,0,41,27,0,DS1
JPN,2017,BLOOD,ACISPP,F,CO,<1,IPM,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,ACISPP,F,CO,01<04,IPM,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,ACISPP,F,CO,05<14,IPM,0,0,0,2,1,0,DS1
JPN,2017,BLOOD,ACISPP,F,CO,15<24,IPM,0,0,0,0,1,0,DS1
JPN,2017,BLOOD,ACISPP,F,CO,25<34,IPM,0,0,0,1,1,0,DS1
JPN,2017,BLOOD,ACISPP,F,CO,35<44,IPM,0,0,0,1,0,0,DS1
JPN,2017,BLOOD,ACISPP,F,CO,45<54,IPM,0,0,0,0,2,0,DS1
JPN,2017,BLOOD,ACISPP,F,CO,55<64,IPM,0,0,0,3,2,0,DS1
JPN,2017,BLOOD,ACISPP,F,CO,65<74,IPM,0,0,0,6,2,0,DS1
JPN,2017,BLOOD,ACISPP,F,CO,75<84,IPM,0,0,0,10,9,0,DS1
JPN,2017,BLOOD,ACISPP,F,CO,85<,IPM,0,0,0,10,7,0,DS1
JPN,2017,BLOOD,ACISPP,F,HO,<1,IPM,0,0,0,3,2,0,DS1
JPN,2017,BLOOD,ACISPP,F,HO,01<04,IPM,0,0,0,1,1,0,DS1
JPN,2017,BLOOD,ACISPP,F,HO,05<14,IPM,1,0,0,2,2,0,DS1
JPN,2017,BLOOD,ACISPP,F,HO,15<24,IPM,0,0,0,2,1,0,DS1
JPN,2017,BLOOD,ACISPP,F,HO,25<34,IPM,0,0,0,3,2,0,DS1
JPN,2017,BLOOD,ACISPP,F,HO,35<44,IPM,0,0,0,2,4,0,DS1
JPN,2017,BLOOD,ACISPP,F,HO,45<54,IPM,0,0,0,4,10,0,DS1
JPN,2017,BLOOD,ACISPP,F,HO,55<64,IPM,0,0,0,11,17,0,DS1
JPN,2017,BLOOD,ACISPP,F,HO,65<74,IPM,1,0,0,35,28,0,DS1
JPN,2017,BLOOD,ACISPP,F,HO,75<84,IPM,0,0,0,58,36,0,DS1
JPN,2017,BLOOD,ACISPP,F,HO,85<,IPM,1,0,0,43,45,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,<1,MEM,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,01<04,MEM,0,0,0,1,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,05<14,MEM,0,0,0,1,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,15<24,MEM,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,25<34,MEM,0,0,0,1,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,35<44,MEM,0,0,0,1,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,45<54,MEM,0,0,0,5,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,55<64,MEM,0,0,0,4,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,65<74,MEM,0,0,0,31,0,1,DS1
JPN,2017,BLOOD,ACISPP,M,CO,75<84,MEM,0,0,0,25,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,CO,85<,MEM,0,0,0,19,1,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,<1,MEM,0,0,0,3,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,01<04,MEM,0,0,0,5,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,05<14,MEM,0,0,0,2,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,15<24,MEM,0,0,0,3,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,25<34,MEM,0,0,0,7,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,35<44,MEM,0,1,0,8,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,45<54,MEM,0,0,0,22,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,55<64,MEM,0,0,0,34,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,65<74,MEM,4,0,0,110,0,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,75<84,MEM,1,0,0,137,2,0,DS1
JPN,2017,BLOOD,ACISPP,M,HO,85<,MEM,1,0,0,67,1,0,DS1
JPN,2017,BLOOD,ACISPP,F,CO,<1,MEM,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,ACISPP,F,CO,01<04,MEM,0,0,0,0,0,0,DS1
JPN,2017,BLOOD,ACISPP,F,CO,05<14,MEM,0,0,0,3,0,0,DS1
JPN,2017,BLOOD,ACISPP,F,CO,15<24,MEM,0,0,0,1,0,0,DS1
